algorithm,description,validation,Accuracy_Mean,Accuracy_SD,Accuracy_Var,Accuracy_MIN,Accuracy_MAX,recall_Mean,recall_SD,recall_Var,recall_MIN,recall_MAX,precision_Mean,precision_SD,precision_Var,precision_MIN,precision_MAX,tn,fp,fn,tp
MLPClassifier,relu-lbfgs-constant (10-5-10),LOU,0.40909090909090906,0.11677484162422842,0.013636363636363632,0.18181818181818182,0.5454545454545454,0.2909090909090909,0.11354541815269814,0.012892561983471074,0.09090909090909091,0.45454545454545453,0.32727272727272727,0.092709445701687,0.00859504132231405,0.18181818181818182,0.45454545454545453,1.9,3.1,3.0,3.0
MLPClassifier,relu-lbfgs-constant (10-5-15),LOU,0.4,0.06030226891555272,0.0036363636363636364,0.2727272727272727,0.45454545454545453,0.31818181818181823,0.09315409787235998,0.008677685950413221,0.18181818181818182,0.45454545454545453,0.2909090909090909,0.08907235428302467,0.007933884297520661,0.18181818181818182,0.45454545454545453,1.3,3.7,2.8,3.2
MLPClassifier,relu-lbfgs-constant (10-10-5),LOU,0.39999999999999997,0.1012320793241822,0.010247933884297516,0.2727272727272727,0.5454545454545454,0.3,0.09136250564655354,0.008347107438016529,0.18181818181818182,0.45454545454545453,0.2909090909090909,0.06803013430498075,0.004628099173553719,0.18181818181818182,0.36363636363636365,1.3,3.7,3.2,2.8
MLPClassifier,relu-lbfgs-constant (10-10-10),LOU,0.42727272727272725,0.09999999999999999,0.009999999999999998,0.2727272727272727,0.5454545454545454,0.26363636363636367,0.08576346483687823,0.007355371900826448,0.18181818181818182,0.45454545454545453,0.24545454545454543,0.09136250564655354,0.008347107438016529,0.09090909090909091,0.36363636363636365,1.3,3.7,2.5,3.5
MLPClassifier,relu-lbfgs-constant (10-10-15),LOU,0.43636363636363634,0.05454545454545453,0.0029752066115702465,0.36363636363636365,0.5454545454545454,0.2909090909090909,0.07925270806437587,0.006280991735537189,0.18181818181818182,0.45454545454545453,0.2545454545454545,0.05454545454545454,0.0029752066115702478,0.18181818181818182,0.36363636363636365,1.6,3.4,2.8,3.2
MLPClassifier,relu-lbfgs-constant (10-15-5),LOU,0.43636363636363634,0.12060453783110545,0.014545454545454545,0.2727272727272727,0.6363636363636364,0.2727272727272727,0.09090909090909091,0.008264462809917356,0.09090909090909091,0.36363636363636365,0.3181818181818182,0.08381404052084443,0.0070247933884297524,0.18181818181818182,0.45454545454545453,1.1,3.9,3.1,2.9
MLPClassifier,relu-lbfgs-constant (10-15-10),LOU,0.43636363636363634,0.12060453783110545,0.014545454545454545,0.2727272727272727,0.6363636363636364,0.2545454545454545,0.10601730717900547,0.011239669421487604,0.09090909090909091,0.45454545454545453,0.29999999999999993,0.08181818181818182,0.006694214876033058,0.18181818181818182,0.36363636363636365,1.7,3.3,3.0,3.0
MLPClassifier,relu-lbfgs-constant (10-15-15),LOU,0.42727272727272736,0.12888588071598023,0.01661157024793388,0.18181818181818182,0.6363636363636364,0.24545454545454543,0.07100226978096959,0.0050413223140495875,0.18181818181818182,0.36363636363636365,0.2909090909090909,0.08907235428302465,0.00793388429752066,0.09090909090909091,0.36363636363636365,1.5,3.5,3.0,3.0
MLPClassifier,relu-lbfgs-constant (15-5-5),LOU,0.39090909090909093,0.10794856442761741,0.011652892561983468,0.18181818181818182,0.5454545454545454,0.3,0.10794856442761741,0.011652892561983468,0.18181818181818182,0.5454545454545454,0.28181818181818186,0.11818181818181818,0.01396694214876033,0.0,0.45454545454545453,1.3,3.7,2.8,3.2
MLPClassifier,relu-lbfgs-constant (15-5-10),LOU,0.409090909090909,0.14798927814636095,0.02190082644628099,0.18181818181818182,0.6363636363636364,0.2727272727272727,0.09958591954639384,0.009917355371900827,0.09090909090909091,0.36363636363636365,0.2818181818181818,0.11818181818181817,0.013966942148760328,0.09090909090909091,0.45454545454545453,1.7,3.3,2.4,3.6
MLPClassifier,relu-lbfgs-constant (15-5-15),LOU,0.42727272727272736,0.12888588071598023,0.01661157024793388,0.18181818181818182,0.6363636363636364,0.2727272727272727,0.0574959574576069,0.003305785123966942,0.18181818181818182,0.36363636363636365,0.2727272727272727,0.040655781409087086,0.001652892561983471,0.18181818181818182,0.36363636363636365,1.6,3.4,3.3,2.7
MLPClassifier,relu-lbfgs-constant (15-10-5),LOU,0.44545454545454544,0.11818181818181817,0.013966942148760328,0.2727272727272727,0.6363636363636364,0.3181818181818182,0.10163945352271772,0.010330578512396695,0.09090909090909091,0.45454545454545453,0.3090909090909091,0.10123207932418223,0.010247933884297521,0.18181818181818182,0.45454545454545453,1.1,3.9,3.0,3.0
MLPClassifier,relu-lbfgs-constant (15-10-10),LOU,0.42727272727272736,0.09136250564655354,0.008347107438016527,0.36363636363636365,0.6363636363636364,0.2909090909090909,0.05454545454545456,0.0029752066115702495,0.18181818181818182,0.36363636363636365,0.28181818181818175,0.06363636363636363,0.004049586776859504,0.18181818181818182,0.36363636363636365,1.6,3.4,2.6,3.4
MLPClassifier,relu-lbfgs-constant (15-10-15),LOU,0.4,0.04453617714151231,0.001983471074380164,0.36363636363636365,0.45454545454545453,0.28181818181818186,0.07551476239016432,0.005702479338842976,0.18181818181818182,0.36363636363636365,0.26363636363636356,0.04895604370122276,0.0023966942148760328,0.18181818181818182,0.36363636363636365,1.5,3.5,3.0,3.0
MLPClassifier,relu-lbfgs-constant (15-15-5),LOU,0.4,0.08331955809010619,0.006942148760330578,0.2727272727272727,0.5454545454545454,0.31818181818181823,0.07329325225725954,0.005371900826446281,0.18181818181818182,0.45454545454545453,0.32727272727272727,0.092709445701687,0.00859504132231405,0.09090909090909091,0.45454545454545453,1.4,3.6,3.1,2.9
MLPClassifier,relu-lbfgs-constant (15-15-10),LOU,0.47272727272727266,0.08907235428302464,0.007933884297520658,0.36363636363636365,0.6363636363636364,0.2818181818181818,0.07551476239016432,0.005702479338842976,0.18181818181818182,0.36363636363636365,0.2818181818181818,0.07551476239016432,0.005702479338842976,0.18181818181818182,0.45454545454545453,1.4,3.6,3.0,3.0
MLPClassifier,relu-lbfgs-constant (15-15-15),LOU,0.49090909090909085,0.04453617714151232,0.0019834710743801645,0.45454545454545453,0.5454545454545454,0.30909090909090914,0.10123207932418223,0.010247933884297521,0.09090909090909091,0.45454545454545453,0.2727272727272727,0.07041787902195304,0.0049586776859504135,0.18181818181818182,0.36363636363636365,1.9,3.1,2.8,3.2
MLPClassifier,relu-lbfgs-invscaling (5-5-5),LOU,0.3545454545454546,0.09491187735373227,0.009008264462809917,0.18181818181818182,0.5454545454545454,0.2636363636363636,0.09491187735373227,0.009008264462809916,0.09090909090909091,0.45454545454545453,0.26363636363636356,0.04895604370122275,0.002396694214876032,0.18181818181818182,0.36363636363636365,1.2,3.8,2.9,3.1
MLPClassifier,relu-lbfgs-invscaling (5-5-10),LOU,0.41818181818181815,0.13606026860996148,0.018512396694214873,0.2727272727272727,0.6363636363636364,0.2909090909090909,0.07925270806437587,0.006280991735537189,0.18181818181818182,0.45454545454545453,0.28181818181818186,0.06363636363636364,0.004049586776859505,0.18181818181818182,0.36363636363636365,1.5,3.5,2.6,3.4
MLPClassifier,relu-lbfgs-invscaling (5-5-15),LOU,0.38181818181818183,0.06803013430498074,0.004628099173553718,0.2727272727272727,0.45454545454545453,0.29999999999999993,0.09136250564655356,0.00834710743801653,0.18181818181818182,0.45454545454545453,0.26363636363636367,0.07551476239016432,0.005702479338842974,0.09090909090909091,0.36363636363636365,0.9,4.1,3.0,3.0
MLPClassifier,relu-lbfgs-invscaling (5-10-5),LOU,0.44545454545454544,0.07551476239016432,0.005702479338842974,0.2727272727272727,0.5454545454545454,0.28181818181818186,0.06363636363636364,0.0040495867768595055,0.18181818181818182,0.36363636363636365,0.3545454545454546,0.06363636363636364,0.004049586776859505,0.2727272727272727,0.45454545454545453,1.8,3.2,3.1,2.9
MLPClassifier,relu-lbfgs-invscaling (5-10-10),LOU,0.390909090909091,0.1351460795210773,0.018264462809917347,0.09090909090909091,0.5454545454545454,0.2272727272727273,0.08381404052084442,0.00702479338842975,0.09090909090909091,0.36363636363636365,0.24545454545454545,0.09136250564655354,0.008347107438016529,0.09090909090909091,0.36363636363636365,1.5,3.5,3.1,2.9
MLPClassifier,relu-lbfgs-invscaling (5-10-15),LOU,0.4,0.092709445701687,0.00859504132231405,0.2727272727272727,0.5454545454545454,0.2545454545454546,0.09791208740244552,0.009586776859504131,0.09090909090909091,0.36363636363636365,0.28181818181818186,0.06363636363636364,0.0040495867768595055,0.18181818181818182,0.36363636363636365,1.5,3.5,2.9,3.1
MLPClassifier,relu-lbfgs-invscaling (5-15-5),LOU,0.4,0.07272727272727272,0.005289256198347106,0.2727272727272727,0.5454545454545454,0.33636363636363636,0.08181818181818182,0.006694214876033057,0.18181818181818182,0.45454545454545453,0.24545454545454543,0.09999999999999999,0.009999999999999998,0.0,0.36363636363636365,1.0,4.0,2.9,3.1
MLPClassifier,relu-lbfgs-invscaling (5-15-10),LOU,0.43636363636363634,0.11354541815269814,0.012892561983471074,0.2727272727272727,0.6363636363636364,0.27272727272727265,0.07041787902195303,0.004958677685950413,0.18181818181818182,0.45454545454545453,0.29999999999999993,0.058210220340298637,0.003388429752066117,0.18181818181818182,0.36363636363636365,1.8,3.2,2.8,3.2
